exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
music80_06_ratio-of-steps,96,7.787377834320068,291.0928125,6400,6396,0.6374005677502698,0.04245103347655952,0.011442574659076301,music80_06_ratio-of-steps_96,2147.912353515625,0.0002696291485335678,1.0,0.0002154469257220626,1.0,0.0005400507361628115,1.0
music80_06_ratio-of-steps,97,7.772942066192627,292.35328125,6400,6396,0.637921211836897,0.042788252385088016,0.01137057520773546,music80_06_ratio-of-steps_97,2171.77880859375,0.00021939985163044184,1.0,0.0002097596734529361,1.0,0.00020450595184229314,1.0
music80_06_ratio-of-steps,98,7.75765323638916,292.28890625,6400,6395,0.635822239393538,0.04348874825119243,0.01175382129341065,music80_06_ratio-of-steps_98,2296.47705078125,0.0002026156143983826,1.0,0.0001951459125848487,1.0,0.00019732686632778496,1.0
music80_06_ratio-of-steps,99,7.7627787590026855,293.046875,6400,6395,0.6323279514220665,0.04443233034015863,0.011827172093013127,music80_06_ratio-of-steps_99,2263.139404296875,0.00024791035684756935,1.0,0.00019384079496376216,1.0,0.00018635734159033746,1.0
music80_06_ratio-of-steps,100,7.748471736907959,293.18609375,32000,31963,0.6321760607695226,0.043993506059115575,0.011454872157176428,music80_06_ratio-of-steps_100,2244.57568359375,0.00017957923409994692,1.0,0.0001740050211083144,1.0,0.00017458123329561204,1.0
music80_06_ratio-of-steps,101,7.741457939147949,294.13953125,6400,6399,0.6331320593299483,0.04408959613802404,0.011861806203043052,music80_06_ratio-of-steps_101,2261.640380859375,0.00016793289978522807,1.0,0.00021551578538492322,1.0,0.00016891970881260931,1.0
music80_06_ratio-of-steps,102,7.744078159332275,294.17234375,6400,6395,0.6314146973304022,0.045288927905781,0.011674709267606635,music80_06_ratio-of-steps_102,2295.6396484375,0.0001542378158774227,1.0,0.0001486679830122739,1.0,0.00014270799874793738,1.0
music80_06_ratio-of-steps,103,7.750222206115723,295.45375,6400,6396,0.6304470250199131,0.046329130033145684,0.012082267748617417,music80_06_ratio-of-steps_103,2250.301513671875,0.00015142666234169155,1.0,0.0001360438618576154,1.0,0.00013280029816087335,1.0
music80_06_ratio-of-steps,104,7.761730194091797,296.56296875,6400,6396,0.6290380585527092,0.04721752686712243,0.012231755879859425,music80_06_ratio-of-steps_104,2319.2919921875,0.00013889498950447887,1.0,0.00014211886445991695,1.0,0.00012145611981395632,1.0
music80_06_ratio-of-steps,105,7.757933139801025,296.98390625,6400,6397,0.6290134798814624,0.04661802677907295,0.01213074161908339,music80_06_ratio-of-steps_105,2375.7470703125,0.00011641273158602417,1.0,0.00012228082050569355,1.0,0.00011680817260639742,1.0
music80_06_ratio-of-steps,106,7.757506847381592,296.5853125,6400,6400,0.6301641491436865,0.04696893899113477,0.012588920129849796,music80_06_ratio-of-steps_106,2301.361572265625,0.00011011837341357023,1.0,0.00010663591820048168,1.0,0.00010847755038412288,1.0
music80_06_ratio-of-steps,107,7.758565902709961,297.36171875,6400,6399,0.6281918645073118,0.04727859866561923,0.0123310510513297,music80_06_ratio-of-steps_107,2264.05810546875,0.00011321523925289512,1.0,0.00011073090718127787,1.0,0.000119507618364878,1.0
music80_06_ratio-of-steps,108,7.765653610229492,297.40734375,6400,6395,0.6261112685801864,0.0480950100916477,0.012404854459255796,music80_06_ratio-of-steps_108,2332.682861328125,0.00023283743939828128,1.0,9.665887773735449e-05,1.0,0.00012243070523254573,1.0
music80_06_ratio-of-steps,109,7.765300750732422,297.80859375,6400,6397,0.6210905725514033,0.04847843952091702,0.012924869827982377,music80_06_ratio-of-steps_109,2314.792236328125,9.83115824055858e-05,1.0,9.766743460204452e-05,1.0,9.007423795992509e-05,1.0
music80_06_ratio-of-steps,110,7.75175666809082,298.3724375,32000,31968,0.6243699085181856,0.047446695683741304,0.012325786897389985,music80_06_ratio-of-steps_110,2374.756591796875,9.536019206279889e-05,1.0,9.491201490163803e-05,1.0,8.520505070919171e-05,1.0
music80_06_ratio-of-steps,111,7.742973804473877,298.90078125,6400,6396,0.6264256254199932,0.04657213239100625,0.011934271135634396,music80_06_ratio-of-steps_111,2368.404052734375,8.858305955072865e-05,1.0,0.00010093964374391362,1.0,0.00010885644587688148,1.0
