exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
music80_04_tonality,71,8.1712646484375,158.48171875,6400,6400,0.11185399300825744,0.26792642852550586,0.23457347440073073,music80_04_tonality_71,1003.7686157226562,0.0003378172405064106,1.0,0.0003175578312948346,1.0
music80_04_tonality,72,8.160977363586426,158.83390625,6400,6400,0.10992717258455902,0.2721370479597153,0.23983650083588126,music80_04_tonality_72,1051.62060546875,0.0003294363268651068,1.0,0.0003023251483682543,1.0
music80_04_tonality,73,8.174749374389648,158.5884375,6400,6400,0.10956347792421471,0.27396984713370054,0.24064617073707953,music80_04_tonality_73,1030.0467529296875,0.0002981207799166441,1.0,0.00028827443020418286,1.0
music80_04_tonality,74,8.180154800415039,158.72765625,6400,6400,0.10830241865937083,0.27769313671830975,0.24554751192826044,music80_04_tonality_74,1050.2900390625,0.0003032338572666049,1.0,0.0002977212134283036,1.0
music80_04_tonality,75,8.173717498779297,159.00921875,6400,6400,0.10737104473609438,0.2802692060337392,0.24778765960764196,music80_04_tonality_75,1058.138671875,0.00026374062872491777,1.0,0.0002685622894205153,1.0
music80_04_tonality,76,8.178380012512207,159.1109375,6400,6400,0.10733815463112346,0.28267794182179556,0.2508904570398889,music80_04_tonality_76,1022.0869750976562,0.00024666485842317343,1.0,0.0002446212456561625,1.0
music80_04_tonality,77,8.180331230163574,159.1971875,6400,6400,0.10492214189910566,0.287394632776401,0.2549052071392026,music80_04_tonality_77,1056.39013671875,0.00022759693092666566,1.0,0.0002258195891045034,1.0
music80_04_tonality,78,8.18094539642334,159.4353125,6400,6400,0.10623185904744932,0.28946417052016554,0.25758529073490366,music80_04_tonality_78,1037.318359375,0.00023115803196560591,1.0,0.0002497629902791232,1.0
music80_04_tonality,79,8.180206298828125,159.3728125,6400,6400,0.10366896245334066,0.2893554052667588,0.2588750165166395,music80_04_tonality_79,1083.0076904296875,0.00030214054277166724,1.0,0.00019716097449418157,1.0
music80_04_tonality,80,8.176684379577637,159.5503125,32000,32000,0.10254526644635707,0.2926569967770605,0.26141605815469704,music80_04_tonality_80,1074.630859375,0.00019985297694802284,1.0,0.00019556583720259368,1.0
music80_04_tonality,81,8.170450210571289,159.634375,6400,6400,0.10193004344943173,0.2925609313645587,0.2609506180509081,music80_04_tonality_81,1049.10791015625,0.0001846717350417748,1.0,0.00027200940530747175,1.0
music80_04_tonality,82,8.16678524017334,159.72140625,6400,6400,0.10069965855588649,0.29457392724362835,0.2637588942315629,music80_04_tonality_82,1067.2471923828125,0.00017751642735674977,1.0,0.00020056140783708543,1.0
music80_04_tonality,83,8.170022010803223,159.73328125,6400,6400,0.10125268348446902,0.29757947439203797,0.26661907336076257,music80_04_tonality_83,1060.7799072265625,0.00016925594536587596,1.0,0.00015855251695029438,1.0
music80_04_tonality,84,8.165264129638672,159.80421875,6400,6400,0.0993871355392586,0.29952054505202313,0.2688024456579926,music80_04_tonality_84,1094.9794921875,0.000186307865078561,1.0,0.00014701757754664868,1.0
music80_04_tonality,85,8.176419258117676,159.8390625,6400,6400,0.09837175260977334,0.30061046233461436,0.2700890596717973,music80_04_tonality_85,1104.22900390625,0.0001559592637931928,1.0,0.00017499079694971442,1.0
