exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0
music80_00_tonality,88,8.15872573852539,114.763125,6400,6350,0.1132134116693628,0.3109755556868302,0.27227150591191646,music80_00_tonality_88,1569.1356201171875,0,0
music80_00_tonality,89,8.165559768676758,114.63125,6400,6345,0.1117572750189024,0.3151340480982829,0.27672029777347423,music80_00_tonality_89,1569.977294921875,0,0
music80_00_tonality,90,8.177011489868164,113.79896875,32000,31620,0.1114709229852618,0.31781278943856456,0.27957966053249567,music80_00_tonality_90,1511.863037109375,0,0
music80_00_tonality,91,8.188852310180664,112.95265625,6400,6370,0.11125721027127841,0.3207662487079144,0.28385051771402897,music80_00_tonality_91,1498.1324462890625,0,0
music80_00_tonality,92,8.182238578796387,112.39296875,6400,6363,0.1077966323008534,0.32415493054784933,0.2862485432197203,music80_00_tonality_92,1494.23486328125,0,0
music80_00_tonality,93,8.193288803100586,110.76640625,6400,6347,0.10661090051866047,0.32581938498841867,0.2896903095233562,music80_00_tonality_93,1476.1533203125,0,0
music80_00_tonality,94,8.203794479370117,108.090625,6400,6350,0.10524896312285405,0.3311900721559018,0.2955514102934802,music80_00_tonality_94,1382.74267578125,0,0
music80_00_tonality,95,8.185663223266602,107.09203125,6400,6344,0.10284891706340246,0.33381880902506256,0.2977289146803351,music80_00_tonality_95,1369.09521484375,0,0
music80_00_tonality,96,8.194012641906738,105.0175,6400,6346,0.10151646226037492,0.33720100568633077,0.30246792324972055,music80_00_tonality_96,1482.4033203125,0,0
music80_00_tonality,97,8.19998550415039,106.40671875,6400,6331,0.10044761132128713,0.3372878656410827,0.3030085162966574,music80_00_tonality_97,1509.709228515625,0,0
music80_00_tonality,98,8.204560279846191,111.12390625,6400,6353,0.09985226719731774,0.34166263486156034,0.3079602931266025,music80_00_tonality_98,1615.845703125,0,0
music80_00_tonality,99,8.212637901306152,117.199375,6400,6353,0.09788965276219574,0.34222133307931885,0.30988636051825286,music80_00_tonality_99,1567.9609375,0,0
music80_00_tonality,100,8.218474388122559,121.9560625,32000,31617,0.09756939114712301,0.3446838412027628,0.3121638954842869,music80_00_tonality_100,1523.950927734375,0,0
music80_00_tonality,101,8.232222557067871,123.52265625,6400,6364,0.096587074297722,0.34687751736963035,0.3151263899109876,music80_00_tonality_101,1845.1480712890625,0,0
music80_00_tonality,102,8.233514785766602,126.32046875,6400,6352,0.09418353504407782,0.35066229054508097,0.31926666538173665,music80_00_tonality_102,1750.294677734375,0,0
music80_00_tonality,103,8.24290943145752,127.370625,6400,6348,0.09498186440827971,0.3496896542085065,0.31910284722135956,music80_00_tonality_103,1778.7916259765625,0,0
music80_00_tonality,104,8.235311508178711,125.3515625,6400,6338,0.09370258144057177,0.3515387344765199,0.32109641128016975,music80_00_tonality_104,1661.9676513671875,0,0
music80_00_tonality,105,8.225615501403809,123.741875,6400,6354,0.09188373856565775,0.35447497856292853,0.32434357172908124,music80_00_tonality_105,1602.215576171875,0,0
music80_00_tonality,106,8.251498222351074,124.54328125,6400,6359,0.08953014260652653,0.3589924536724442,0.3287472369715417,music80_00_tonality_106,1662.3037109375,0,0
music80_00_tonality,107,8.246628761291504,125.08796875,6400,6361,0.089933715087723,0.35814782882123675,0.3290219442172454,music80_00_tonality_107,1644.723388671875,0,0
music80_00_tonality,108,8.238489151000977,125.83375,6400,6360,0.08815437175351085,0.3568277385305821,0.32870808850827843,music80_00_tonality_108,1679.7705078125,0,0
music80_00_tonality,109,8.256540298461914,127.5025,6400,6348,0.08671381972378138,0.3614862928547087,0.33288046246730063,music80_00_tonality_109,1619.7427978515625,0,0
music80_00_tonality,110,8.25935173034668,128.09153125,32000,31633,0.08592223334473131,0.3607750721565971,0.3335398362724548,music80_00_tonality_110,1559.520263671875,0,0
music80_00_tonality,111,8.280879974365234,126.84859375,6400,6351,0.08358748065610648,0.3642414857820072,0.33734213104782995,music80_00_tonality_111,1698.3956298828125,0,0
music80_00_tonality,112,8.263710021972656,125.6490625,6400,6353,0.08330767456359364,0.36462530930587156,0.338172775214167,music80_00_tonality_112,1605.9725341796875,0,0
music80_00_tonality,113,8.268228530883789,123.1465625,6400,6349,0.08144569360627052,0.3667186401561531,0.34067938486861793,music80_00_tonality_113,1752.66162109375,0,0
music80_00_tonality,114,8.27679443359375,123.43984375,6400,6360,0.08041697982894869,0.3699867856288476,0.34377793520796907,music80_00_tonality_114,1603.235595703125,0,0
music80_00_tonality,115,8.269973754882812,123.8334375,6400,6361,0.07768706112265093,0.3693837937062148,0.34384267470437935,music80_00_tonality_115,1645.240234375,0,0
music80_00_tonality,116,8.27405071258545,123.72890625,6400,6360,0.07691926366746184,0.3716548864806253,0.34782093205630943,music80_00_tonality_116,1656.109130859375,0,0
music80_00_tonality,117,8.268439292907715,119.9796875,6400,6335,0.07335170297032385,0.37438855112205016,0.35043056528822647,music80_00_tonality_117,1505.42138671875,0,0
music80_00_tonality,118,8.272212028503418,116.54953125,6400,6353,0.07121559130387269,0.3770651827262681,0.353166127456433,music80_00_tonality_118,1571.0804443359375,0,0
music80_00_tonality,119,8.256462097167969,113.1459375,6400,6327,0.06822185600665855,0.3807693245720452,0.3580078005625736,music80_00_tonality_119,1491.205078125,0,0
music80_00_tonality,120,8.259629249572754,110.4150625,32000,31454,0.06740374074500127,0.38252806139831064,0.36013954425561756,music80_00_tonality_120,1508.3883056640625,0,0
music80_00_tonality,121,8.245098114013672,106.5065625,6400,6325,0.06604223291800912,0.3837564359661086,0.3611301225429459,music80_00_tonality_121,1419.3431396484375,0,0
music80_00_tonality,122,8.240342140197754,101.7846875,6400,6331,0.06199726048079974,0.3895458213728413,0.3688374492250304,music80_00_tonality_122,1364.5933837890625,0,0
music80_00_tonality,123,8.230238914489746,100.6575,6400,6321,0.06389942789571874,0.3923019761152334,0.37127914562646397,music80_00_tonality_123,1327.831787109375,0,0
