exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
music80_06_melodicity,95,8.525032043457031,67.8434375,6400,6348,0.10646226113437329,0.26821183449993474,0.20241507933276048,music80_06_melodicity_95,334.93182373046875,0.0001989030570257455,1.0,0.0003435335820540786,1.0,0.0002469171304255724,1.0
music80_06_melodicity,96,8.508493423461914,68.13546875,6400,6363,0.10731860353692428,0.27204828221058447,0.2076999165979513,music80_06_melodicity_96,345.9274597167969,0.00022972589067649096,1.0,0.00022094677842687815,1.0,0.00022595514019485563,1.0
music80_06_melodicity,97,8.519043922424316,66.74875,6400,6351,0.10479874837630558,0.27444350591902966,0.20975752711617715,music80_06_melodicity_97,374.4326477050781,0.00020299304742366076,1.0,0.000197377783479169,1.0,0.00019386853091418743,1.0
music80_06_melodicity,98,8.514175415039062,63.62671875,6400,6356,0.10762273449485757,0.27490488849482037,0.21304737672853397,music80_06_melodicity_98,318.0382080078125,0.0002506606397219002,1.0,0.00018393834761809558,1.0,0.00017542812565807253,1.0
music80_06_melodicity,99,8.519665718078613,62.71265625,6400,6350,0.1048827208549378,0.2820053568096752,0.21815476799698655,music80_06_melodicity_99,415.75701904296875,0.0001809023815440014,1.0,0.00017130470951087773,1.0,0.00016244796279352158,1.0
music80_06_melodicity,100,8.504608154296875,62.12503125,32000,31615,0.10306432872090246,0.2815217011461454,0.22030407963099996,music80_06_melodicity_100,325.0425720214844,0.0001600422983756289,1.0,0.00015772308688610792,1.0,0.00014390987053047866,1.0
music80_06_melodicity,101,8.524432182312012,62.3446875,6400,6353,0.10080565897559624,0.284285847316078,0.22332847604526976,music80_06_melodicity_101,307.7530822753906,0.00014525077131111175,1.0,0.00014205605839379132,1.0,0.00015041230653878301,1.0
music80_06_melodicity,102,8.500197410583496,61.73578125,6400,6346,0.1024896206728722,0.28649176994202075,0.22469904558143766,music80_06_melodicity_102,321.6527099609375,0.00013378601579461247,1.0,0.00012848444748669863,1.0,0.00013431340630631894,1.0
music80_06_melodicity,103,8.503015518188477,60.56390625,6400,6352,0.10069585558492665,0.2880227305736239,0.2273216517674755,music80_06_melodicity_103,357.8588562011719,0.00013606766879092902,1.0,0.00012167863314971328,1.0,0.00011238424485782161,1.0
music80_06_melodicity,104,8.484935760498047,59.22453125,6400,6340,0.10156232256518219,0.29187146384048895,0.2303676275319929,music80_06_melodicity_104,316.23187255859375,0.00011176359112141654,1.0,0.00011236741556786001,1.0,0.0001043433730956167,1.0
music80_06_melodicity,105,8.459722518920898,57.3234375,6400,6338,0.10275628758205045,0.2946635800680002,0.23291798044753861,music80_06_melodicity_105,339.31353759765625,0.00011011816968675703,1.0,0.00012527643411885947,1.0,0.00011732904386008158,1.0
