exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3
music80_08_melodicity,92,8.830835342407227,48.0515625,6400,6283,0.2086458528636654,0.22397127225117783,0.15255483329403155,music80_08_melodicity_92,117.8402099609375,0.00020412635058164597,1.0,0.00019568744755815715,1.0,0.00019056581368204206,1.0,0.00021537143038585782,1.0
music80_08_melodicity,93,8.848006248474121,46.83234375,6400,6278,0.20731315902101735,0.23044024899877535,0.15804213236381134,music80_08_melodicity_93,121.01031494140625,0.00018624475342221558,1.0,0.00018327361613046378,1.0,0.00017639654106460512,1.0,0.00017581548308953643,1.0
music80_08_melodicity,94,8.859858512878418,45.94671875,6400,6271,0.20828976333988478,0.23588413758342053,0.15946181931553066,music80_08_melodicity_94,103.86738586425781,0.00018687352712731808,1.0,0.00017392700829077512,1.0,0.000168603437487036,1.0,0.0001770831149769947,1.0
music80_08_melodicity,95,8.89774227142334,44.865625,6400,6254,0.19778356717614035,0.23395269764254714,0.16209481510196555,music80_08_melodicity_95,121.85343933105469,0.00016348279314115644,1.0,0.0001709593052510172,1.0,0.0001547404535813257,1.0,0.00016642558330204338,1.0
music80_08_melodicity,96,8.899788856506348,43.13078125,6400,6245,0.19751483690907354,0.2425633689090447,0.16928956787165902,music80_08_melodicity_96,111.97209930419922,0.0002589232462923974,1.0,0.0001461688952986151,1.0,0.00020797218894585967,1.0,0.00013601474347524345,1.0
music80_08_melodicity,97,8.909229278564453,42.2634375,6400,6238,0.19513900701033216,0.24202487895262892,0.171726654339191,music80_08_melodicity_97,117.120361328125,0.00014837787603028119,1.0,0.00013862769992556423,1.0,0.00014246755745261908,1.0,0.00015410996275022626,1.0
music80_08_melodicity,98,8.92672348022461,41.0021875,6400,6247,0.1926090397981914,0.24213774273017022,0.17235085376141768,music80_08_melodicity_98,108.2619400024414,0.000131551903905347,1.0,0.0001240144920302555,1.0,0.00011914820788661018,1.0,0.00015140332106966525,1.0
music80_08_melodicity,99,8.952658653259277,40.95453125,6400,6236,0.19161207600830676,0.24827772658839936,0.17501030401894682,music80_08_melodicity_99,92.87947082519531,0.00013899269106332213,1.0,0.0001292764936806634,1.0,0.00016491423593834043,1.0,0.00023959156533237547,1.0
music80_08_melodicity,100,8.956212997436523,39.29575,32000,30522,0.18245603268910718,0.25498622890690636,0.18242240247683644,music80_08_melodicity_100,110.73249816894531,0.00011997578258160502,1.0,0.00011633174290182069,1.0,0.00011921708210138604,1.0,0.0001211585768032819,1.0
music80_08_melodicity,101,8.967643737792969,37.93546875,6400,6207,0.1770349452445501,0.2602181294619478,0.18641152492915347,music80_08_melodicity_101,96.58187866210938,0.00010829824896063656,1.0,0.00010876732267206535,1.0,0.00010406284127384424,1.0,0.00010452126298332587,1.0
music80_08_melodicity,102,8.967411041259766,37.3915625,6400,6188,0.1783551811390652,0.25843933686995674,0.18616186418805433,music80_08_melodicity_102,104.41706848144531,9.833326475927606e-05,1.0,9.252815652871504e-05,1.0,9.294604387832806e-05,1.0,9.392375068273395e-05,1.0
music80_08_melodicity,103,8.955336570739746,36.998125,6400,6181,0.17592328937134183,0.26459965870750024,0.19071592431704854,music80_08_melodicity_103,97.7209701538086,0.00010186847066506743,1.0,9.121536277234554e-05,1.0,8.54216268635355e-05,1.0,0.00015119393356144428,1.0
music80_08_melodicity,104,8.989361763000488,34.67484375,6400,6130,0.17072681554797092,0.2641627390010422,0.1929032315825818,music80_08_melodicity_104,103.20025634765625,9.062183380592614e-05,1.0,0.0004029915726277977,1.0,0.0004619506071321666,1.0,0.0005352976731956005,1.0
