exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3,D_loss_4,Accuracy_4
music80_10_ratio-of-steps,28,8.69186019897461,83.7003125,6400,6290,0.3216021183551372,0.09290642566030616,0.04881127026080722,music80_10_ratio-of-steps_28,0.5387556552886963,0.0013967643026262522,1.0,0.0018895892426371574,1.0,0.0013308754423633218,1.0,0.0012979195453226566,1.0,0.0013052175054326653,1.0
music80_10_ratio-of-steps,29,8.680399894714355,83.39921875,6400,6282,0.3237867233208172,0.09482615145322783,0.049727191120644054,music80_10_ratio-of-steps_29,0.18077686429023743,0.001552983419969678,1.0,0.0014558704569935799,1.0,0.001347745768725872,1.0,0.0012327040312811732,1.0,0.001219456666149199,1.0
music80_10_ratio-of-steps,30,8.69670295715332,83.31,32000,31244,0.32450042393385514,0.09216697403662791,0.04912855014623061,music80_10_ratio-of-steps_30,1.0552849769592285,0.0011596973054111004,1.0,0.0011263234773650765,1.0,0.002064784523099661,1.0,0.030179277062416077,1.0,0.0013630217872560024,1.0
music80_10_ratio-of-steps,31,8.70302963256836,81.88578125,6400,6268,0.32171494736973877,0.09166150447544036,0.048567961935898046,music80_10_ratio-of-steps_31,0.39154455065727234,0.0013432364212349057,1.0,0.0013560991501435637,1.0,0.0013387039070948958,1.0,0.00116617267485708,1.0,0.0010777642019093037,1.0
music80_10_ratio-of-steps,32,8.7089262008667,80.78953125,6400,6275,0.3226240783332153,0.09209069393380549,0.049771431158523935,music80_10_ratio-of-steps_32,0.24946419894695282,0.001060070819221437,1.0,0.0018521890742704272,1.0,0.0011479445965960622,1.0,0.0019440073519945145,1.0,0.001091708429157734,1.0
music80_10_ratio-of-steps,33,8.738265037536621,80.1965625,6400,6273,0.32100929474464424,0.0919642083285915,0.049623592714077056,music80_10_ratio-of-steps_33,1.2379450798034668,0.0014115760568529367,1.0,0.0011368185514584184,1.0,0.0011894847266376019,1.0,0.0009155476582236588,1.0,0.0008673037518747151,1.0
music80_10_ratio-of-steps,34,8.732525825500488,78.74953125,6400,6272,0.3237741221636083,0.09153988597355844,0.04974216619729901,music80_10_ratio-of-steps_34,3.246951103210449,0.0008435071213170886,1.0,0.0008341626380570233,1.0,0.0008512316853739321,1.0,0.0008329041302204132,1.0,0.0011213510297238827,1.0
music80_10_ratio-of-steps,35,8.710086822509766,78.99453125,6400,6290,0.3236408334112772,0.09247485957639698,0.04980378191205958,music80_10_ratio-of-steps_35,0.004588272888213396,0.0021379059180617332,1.0,0.0011302647180855274,1.0,0.0010428648674860597,1.0,0.0010322765447199345,1.0,0.0010143743129447103,1.0
music80_10_ratio-of-steps,36,8.721736907958984,78.9971875,6400,6270,0.32505324728823765,0.09092422118671589,0.04902131774826231,music80_10_ratio-of-steps_36,1.6723856925964355,0.0009435445535928011,1.0,0.0038369172252714634,1.0,0.0009716317290440202,1.0,0.0009309740271419287,1.0,0.0010044960072264075,1.0
music80_10_ratio-of-steps,37,8.711319923400879,79.205625,6400,6267,0.3222990922638027,0.09166049131815715,0.04936834830291735,music80_10_ratio-of-steps_37,0.49482661485671997,0.001042294199578464,1.0,0.0009011790389195085,1.0,0.0008426558342762291,1.0,0.0008865642012096941,1.0,0.0008080180850811303,1.0
music80_10_ratio-of-steps,38,8.720728874206543,79.38484375,6400,6249,0.3218973595484536,0.09143790497702056,0.05017531828997757,music80_10_ratio-of-steps_38,0.27078890800476074,0.0008666606736369431,1.0,0.000798254506662488,1.0,0.000775166496168822,1.0,0.0009467274649068713,1.0,0.0008501735865138471,1.0
music80_10_ratio-of-steps,39,8.729416847229004,78.698125,6400,6256,0.31895975727797327,0.0922328199862623,0.05021655827665285,music80_10_ratio-of-steps_39,1.386237621307373,0.0007521649822592735,1.0,0.0007490182179026306,1.0,0.0007201116532087326,1.0,0.0012523450423032045,1.0,0.0008117590332403779,1.0
music80_10_ratio-of-steps,40,8.719515800476074,78.7136875,32000,31068,0.32118923918447173,0.09186097911251014,0.049830818048215354,music80_10_ratio-of-steps_40,0.7227909564971924,0.0006917985156178474,1.0,0.000672246387694031,1.0,0.0006634920719079673,1.0,0.0006601728382520378,1.0,0.0006310889148153365,1.0
music80_10_ratio-of-steps,41,8.679357528686523,78.63328125,6400,6252,0.3192444884802647,0.08986710790194916,0.049157179461767585,music80_10_ratio-of-steps_41,0.12410765886306763,0.0006242337403818965,1.0,0.0006336888764053583,1.0,0.0005873105837963521,1.0,0.0007172194309532642,1.0,0.000743765034712851,1.0
music80_10_ratio-of-steps,42,8.687456130981445,78.17765625,6400,6271,0.31849053243369396,0.09093950687493849,0.04732096773672183,music80_10_ratio-of-steps_42,0.4823480248451233,0.0006393342046067119,1.0,0.0007803755579516292,1.0,0.0007116183405742049,1.0,0.0006294165505096316,1.0,0.003068062709644437,1.0
music80_10_ratio-of-steps,43,8.669173240661621,78.36984375,6400,6270,0.3191042509888138,0.09162295979148816,0.04908468786313362,music80_10_ratio-of-steps_43,0.05195144936442375,0.0007211588672362268,1.0,0.0007398152956739068,1.0,0.0006012986996211112,1.0,0.0007786198402754962,1.0,0.28790825605392456,0.875
music80_10_ratio-of-steps,44,8.710002899169922,78.99984375,6400,6253,0.316862944778728,0.09041154100797727,0.04848064193381416,music80_10_ratio-of-steps_44,0.582724392414093,0.0013464821968227625,1.0,0.0007457329193130136,1.0,0.0006929864175617695,1.0,0.000688019790686667,1.0,0.0006750050815753639,1.0
