exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3,D_loss_4,Accuracy_4
music80_10_tonality,87,8.252635955810547,131.71890625,6400,6305,0.3045966047165331,0.09972312785798103,0.04882169134551153,music80_10_tonality_87,0.07368380576372147,0.00026976660592481494,1.0,0.0002605498011689633,1.0,0.0002696554583963007,1.0,0.0002526692405808717,1.0,0.0002464639546815306,1.0
music80_10_tonality,88,8.28271484375,131.7390625,6400,6312,0.30228425732064856,0.10132936373869957,0.049076978091773055,music80_10_tonality_88,0.09617258608341217,0.00025941288913600147,1.0,0.00023168868210632354,1.0,0.00022968447592575103,1.0,0.00022075169545132667,1.0,0.00024124050105456263,1.0
music80_10_tonality,89,8.258520126342773,135.99828125,6400,6316,0.3098106323179933,0.10093316965151443,0.048284405989260974,music80_10_tonality_89,0.019584739580750465,0.0002209732192568481,1.0,0.00022283144062384963,1.0,0.00021203818323556334,1.0,0.00024948143982328475,1.0,0.00019829359371215105,1.0
music80_10_tonality,90,8.244260787963867,137.61115625,32000,31359,0.31166231206115547,0.10107446768758428,0.04830109338349194,music80_10_tonality_90,0.10807999968528748,0.00019712522043846548,1.0,0.00019179537775926292,1.0,0.00019001882174052298,1.0,0.0001892998261610046,1.0,0.0001778770238161087,1.0
music80_10_tonality,91,8.241698265075684,137.0965625,6400,6319,0.3136237124715903,0.10160975255251901,0.048954701598760565,music80_10_tonality_91,0.062390267848968506,0.00019342024461366236,1.0,0.00020089777535758913,1.0,0.00032652862137183547,1.0,0.0001669075427344069,1.0,0.00015502929454669356,1.0
music80_10_tonality,92,8.252596855163574,140.2628125,6400,6310,0.3139148891021623,0.10082409972977825,0.0471060336266488,music80_10_tonality_92,0.3437463343143463,0.0002732940192800015,1.0,0.0003157720493618399,1.0,0.00035070953890681267,1.0,0.0003440025611780584,1.0,0.00032181557617150247,1.0
music80_10_tonality,93,8.225011825561523,143.66328125,6400,6310,0.318252526997135,0.10038305447752852,0.047696587577737135,music80_10_tonality_93,0.5122767686843872,0.00037293205969035625,1.0,0.001912286737933755,1.0,0.00030620789038948715,1.0,0.0003016853588633239,1.0,0.00036167161306366324,1.0
music80_10_tonality,94,8.2141695022583,143.8846875,6400,6308,0.3204309895131072,0.09992607658779987,0.047776050575819885,music80_10_tonality_94,0.00961853377521038,0.00030979106668382883,1.0,0.00033304496901109815,1.0,0.00028613052563741803,1.0,0.00026900635566562414,1.0,0.00027263941592536867,1.0
music80_10_tonality,95,8.252286911010742,142.9165625,6400,6306,0.3190748224312136,0.09868366829812185,0.04657711522545626,music80_10_tonality_95,0.12537679076194763,0.00026046507991850376,1.0,0.0002587544440757483,1.0,0.00027110427618026733,1.0,0.00025079838815145195,1.0,0.00028038443997502327,1.0
music80_10_tonality,96,8.240287780761719,144.73375,6400,6315,0.3220560878390712,0.09933172521859807,0.0475419153490672,music80_10_tonality_96,0.04880427569150925,0.0002738331677392125,1.0,0.0002426251012366265,1.0,0.00024901999859139323,1.0,0.0002444369893055409,1.0,0.00024429798941127956,1.0
