exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
music80_06_tonality,117,6.544806003570557,158.02671875,6400,6394,0.024182417754831577,0.3892431251627649,0.38478306496646264,music80_06_tonality_117,891.8787841796875,7.589158485643566e-05,1.0,6.73918766551651e-05,1.0,6.196001049829647e-05,1.0
music80_06_tonality,118,6.534100532531738,158.633125,6400,6396,0.024372767097987618,0.38827335969857174,0.38369926560741974,music80_06_tonality_118,866.3705444335938,5.8114972489420325e-05,1.0,5.6810658861650154e-05,1.0,5.428656004369259e-05,1.0
music80_06_tonality,119,6.502014636993408,159.55890625,6400,6392,0.02415933595581637,0.3890393159862745,0.38478667357464813,music80_06_tonality_119,869.357421875,4.964155232300982e-05,1.0,5.21065121574793e-05,1.0,6.802011921536177e-05,1.0
music80_06_tonality,120,6.492471694946289,160.14684375,32000,31942,0.023565312611671184,0.38981968955433344,0.38564141362170434,music80_06_tonality_120,895.783203125,5.015498391003348e-05,1.0,5.4676183935953304e-05,1.0,7.542330422438681e-05,1.0
music80_06_tonality,121,6.484125137329102,160.384375,6400,6393,0.023868657386118767,0.39100998350484145,0.3868376557141498,music80_06_tonality_121,894.8840942382812,5.187480564927682e-05,1.0,4.388460365589708e-05,1.0,6.710962043143809e-05,1.0
music80_06_tonality,122,6.476734161376953,160.9525,6400,6399,0.023565109171563195,0.3903558238275493,0.3862145153013802,music80_06_tonality_122,884.9793701171875,4.145898492424749e-05,1.0,4.821228503715247e-05,1.0,3.855310205835849e-05,1.0
music80_06_tonality,123,6.467633247375488,161.035,6400,6398,0.023157895466665187,0.3908763325681929,0.38690493193069964,music80_06_tonality_123,890.2208862304688,4.589627496898174e-05,1.0,4.1438936023041606e-05,1.0,3.870233922498301e-05,1.0
music80_06_tonality,124,6.456480503082275,161.7309375,6400,6395,0.02278564572280899,0.392081619857976,0.3882821686875292,music80_06_tonality_124,883.441650390625,4.4726755731971934e-05,1.0,4.876016828347929e-05,1.0,3.892156382789835e-05,1.0
music80_06_tonality,125,6.450710296630859,161.708125,6400,6396,0.022437689283035994,0.39259392923213654,0.38875425005224556,music80_06_tonality_125,875.9606323242188,4.062041989527643e-05,1.0,3.881615702994168e-05,1.0,4.0549984987592325e-05,1.0
music80_06_tonality,126,6.419514179229736,162.34328125,6400,6395,0.022054036508441257,0.39368234192392654,0.3898746462571252,music80_06_tonality_126,866.8831787109375,3.521464532241225e-05,1.0,3.323458440718241e-05,1.0,3.4571505239000544e-05,1.0
music80_06_tonality,127,6.4138994216918945,162.21421875,6400,6395,0.022015894782107734,0.39593790609915547,0.39221540889658,music80_06_tonality_127,867.6607666015625,5.6510954891564324e-05,1.0,3.466190173639916e-05,1.0,3.373172876308672e-05,1.0
music80_06_tonality,128,6.401628494262695,162.378125,6400,6398,0.02160578037573256,0.3975854641006657,0.3938166920780912,music80_06_tonality_128,836.6141357421875,9.900722943712026e-05,1.0,4.254190207575448e-05,1.0,8.82069070939906e-05,1.0
music80_06_tonality,129,6.400471210479736,162.30921875,6400,6399,0.020631219700552324,0.3983960892107813,0.3948320811480774,music80_06_tonality_129,838.6539306640625,2.9361017368501052e-05,1.0,3.069832018809393e-05,1.0,3.169349656673148e-05,1.0
music80_06_tonality,130,6.39109468460083,162.33809375,32000,31973,0.020552076200780305,0.3991259105216826,0.395522289661997,music80_06_tonality_130,823.5543212890625,3.1737476092530414e-05,1.0,3.0371726097655483e-05,1.0,3.212567753507756e-05,1.0
